group_article,plant,location_id,article_price,min_disp_quantity,ots_main_class,ots_agg_class,class,units,revenue,open_to_ship,agg_open_to_ship,open_to_ship_add,agg_open_to_ship_add,predicted_sales,grade,package,location_segmentation,min_allocation,rid_day_land_in_store,allocatable_stock
JR8322,9530,CN399,367.58,10,21174,FOOTWEAR_Men_1,21174,95,27949.49,1640,1377,1710,1447,96.82324981689453,A,null,PREMIUM_PLUS,106,2024-12-09,4168
JR8322,9540,CN399,367.58,10,21174,FOOTWEAR_Men_1,21174,95,29728.09,1640,1377,1710,1447,96.82324981689453,A,null,PREMIUM_PLUS,106,2024-12-09,11432
GK9032,9540,CN399,322.36,9,E2170,APPAREL_Men_1,E2170,78,18183.72,0,3495,0,3555,43.81620788574219,A,null,PREMIUM_PLUS,78,2024-12-09,11744
GK9033,9540,CN399,322.36,9,E2170,APPAREL_Men_1,E2170,78,18183.72,0,3495,0,3555,43.81620788574219,A,null,PREMIUM_PLUS,78,2024-12-09,11636
ID3375,9510,CN399,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,91,21407.88,984,2478,1054,2548,45.72340774536133,A,null,PREMIUM_PLUS,91,2024-12-01,3306
ID1151,9510,CN399,290.06,16,21374,FOOTWEAR_Kids_1,21374,89,16626.39,89,2478,159,2548,41.641014099121094,A,null,PREMIUM_PLUS,89,2024-12-01,1716
GY0018,9510,CN445,774.58,10,21135,FOOTWEAR_Men_1,21135,87,45283.63,0,182,0,252,39.92433547973633,A,null,PREMIUM_PLUS,87,2024-12-09,1659
GY0019,9540,CN445,774.58,10,21135,FOOTWEAR_Men_1,21135,87,45750.18,0,182,0,252,41.12900161743164,A,null,PREMIUM_PLUS,87,2024-12-16,5601
GK9032,9540,CN445,322.36,9,E2170,APPAREL_Men_1,E2170,80,19775.43,0,2282,0,2342,51.691558837890625,A,null,PREMIUM_PLUS,80,2024-12-09,11744
GK9033,9540,CN445,322.36,9,E2170,APPAREL_Men_1,E2170,81,20230.93,0,2282,0,2342,53.51763153076172,A,null,PREMIUM_PLUS,81,2024-12-09,11636
JF0963,9540,CN445,516.17,9,E2170,APPAREL_Men_1,E2170,106,50551.92,0,2282,0,2352,97.87316131591797,A,null,PREMIUM_PLUS,106,2024-12-09,11015
HR1931,9524,CN445,367.58,11,21274,FOOTWEAR_Women_1,21274,90,23684.87,20,572,90,642,49.869224548339844,A,null,PREMIUM_PLUS,90,2024-12-01,2334
JI1788,9540,CN445,419.27,11,E1270,FOOTWEAR_Women_1,E1270,112,41760,486,572,556,642,99.203369140625,A,null,PREMIUM_PLUS,107,2024-12-16,1556
GW3959,9510,CN379,645.37,10,21135,FOOTWEAR_Men_1,21135,109,70155.09,0,683,0,753,108.41045379638672,A,null,PREMIUM_PLUS,109,2024-12-09,4080
JR8322,9540,CN379,367.58,10,21174,FOOTWEAR_Men_1,21174,287,81521.69,946,683,1016,753,138.55889892578125,A,null,PREMIUM_PLUS,120,2024-12-09,11432
JR8323,9540,CN379,367.58,10,21174,FOOTWEAR_Men_1,21174,287,81521.69,946,683,1016,753,138.55889892578125,A,null,PREMIUM_PLUS,120,2024-12-09,10187
GK9032,9540,CN379,322.36,9,E2170,APPAREL_Men_1,E2170,78,18341.13,0,6397,0,6457,44.792816162109375,A,null,PREMIUM_PLUS,78,2024-12-09,11744
GK9033,9540,CN379,322.36,9,E2170,APPAREL_Men_1,E2170,78,18341.13,0,6397,0,6457,44.792816162109375,A,null,PREMIUM_PLUS,78,2024-12-09,11636
JM3404,9510,CN379,386.96,9,E2170,APPAREL_Men_1,E2170,211,58703.89,0,6397,0,6457,100.41065216064453,A,null,PREMIUM_PLUS,96,2024-12-16,1543
GW5493,9524,CN379,322.36,11,E1270,FOOTWEAR_Women_1,E1270,107,31180.24,714,966,784,1036,96.4498062133789,A,null,PREMIUM_PLUS,106,2024-12-01,3017
JP7106,9510,CN379,386.96,11,E1270,FOOTWEAR_Women_1,E1270,101,33104.36,714,966,784,1036,81.09967041015625,A,null,PREMIUM_PLUS,101,2024-12-16,4734
JR5867,9540,CN379,225.46,16,E1570,FOOTWEAR_Kids_1,E1570,105,20000.44,126,269,196,339,88.4189682006836,A,null,PREMIUM_PLUS,105,2024-12-01,1288
IS0914,9540,CN379,451.57,9,E2270,APPAREL_Women_1,E2270,195,56492.04,7020,9156,7080,9216,64.20281982421875,A,null,PREMIUM_PLUS,84,2024-12-09,6345
IN1836,9540,CN379,451.57,9,E2270,APPAREL_Women_1,E2270,195,56492.04,7020,9156,7080,9216,64.20281982421875,A,null,PREMIUM_PLUS,84,2024-12-09,9407
JV9149,9510,CN379,302.98,9,E2270,APPAREL_Women_1,E2270,78,17221,7020,9156,7080,9216,44.67749786376953,A,null,PREMIUM_PLUS,78,2024-12-16,300
JV9152,9540,CN379,302.98,9,E2270,APPAREL_Women_1,E2270,80,17221,7020,9156,7080,9216,44.67749786376953,A,null,PREMIUM_PLUS,78,2024-12-16,1200
GK9033,9540,CN827,322.36,9,E2170,APPAREL_Men_1,E2170,44,8313.78,0,4011,0,4046,16.580713272094727,A,null,PREMIUM,44,2024-12-09,11636
GK9032,9540,CN827,322.36,9,E2170,APPAREL_Men_1,E2170,43,8102.18,0,4011,0,4046,16.267881393432617,A,null,PREMIUM,43,2024-12-09,11744
IV7607,9540,CN827,354.66,9,E2170,APPAREL_Men_1,E2170,88,28290.67,0,4011,0,4046,79.53684997558594,A,null,PREMIUM,65,2024-12-09,10170
JF0964,9540,CN827,516.17,9,E2170,APPAREL_Men_1,E2170,69,31336.39,0,4011,0,4046,60.41885757446289,A,null,PREMIUM,58,2024-12-09,5439
JM9095,9540,CN827,257.76,9,E2170,APPAREL_Men_1,E2170,64,14360.84,0,4011,0,4046,55.428001403808594,A,null,PREMIUM,56,2024-12-09,8527
JM9130,9540,CN827,968.38,9,E2170,APPAREL_Men_1,E2170,112,73801.71,0,4011,0,4046,49.423030853271484,A,null,PREMIUM,54,2024-12-16,3627
HQ5826,9510,CN827,257.5,16,11317,FOOTWEAR_Kids_1,11317,53,9738.85,4,185,39,220,37.64152145385742,C,null,PREMIUM,53,2024-12-01,2300
IF5006,9540,CN827,354.66,16,21535,FOOTWEAR_Kids_1,21535,45,7665.55,70,185,105,220,14.227595329284668,A,null,PREMIUM,45,2024-12-01,4348
IN1836,9510,CN827,451.57,9,E2270,APPAREL_Women_1,E2270,151,45586.23,3840,10470,3875,10505,59.90103530883789,A,null,PREMIUM,58,2024-12-09,3473
IS0914,9540,CN827,451.57,9,E2270,APPAREL_Women_1,E2270,151,45586.23,3840,10470,3875,10505,59.90103530883789,A,null,PREMIUM,58,2024-12-09,6345
IV7564,9521,CN827,386.96,9,E2270,APPAREL_Women_1,E2270,66,22331.03,3840,10470,3875,10505,57.417781829833984,A,null,PREMIUM,57,2024-12-01,498
IV7566,9526,CN827,386.96,9,E2270,APPAREL_Women_1,E2270,66,22331.03,3840,10470,3875,10505,57.417781829833984,A,null,PREMIUM,57,2024-12-01,421
JQ2469,9540,CN825,516.17,10,E1170,FOOTWEAR_Men_1,E1170,37,13579.95,184,132,209,157,25.61812400817871,A,null,MID-SCALE,37,2025-01-01,702
IF3768,9540,CN825,645.37,10,E1170,FOOTWEAR_Men_1,E1170,35,14831.79,184,132,209,157,20.963693618774414,A,null,MID-SCALE,35,2024-12-09,5224
JI1588,9526,CN825,386.96,10,E1170,FOOTWEAR_Men_1,E1170,35,8800.08,184,132,209,157,20.483142852783203,A,null,MID-SCALE,35,2024-12-01,1882
GK9032,9540,CN825,322.36,9,E2170,APPAREL_Men_1,E2170,31,5107.3,0,2523,0,2548,9.686954498291016,A,null,MID-SCALE,31,2024-12-09,11744
GK9033,9540,CN825,322.36,9,E2170,APPAREL_Men_1,E2170,31,5107.3,0,2523,0,2548,9.686954498291016,A,null,MID-SCALE,31,2024-12-09,11636
HE2225,9540,CN825,278.2,9,E2170,APPAREL_Men_1,E2170,33,5349.33,0,2523,0,2548,14.456756591796875,B,null,MID-SCALE,33,2024-12-01,1642
IK4803,9540,CN825,166.7,0,13126,HARDWARE_Men_1,13126,40,5681.55,5040,2078,5065,2103,32.16500473022461,B,null,MID-SCALE,36,2024-12-01,40
JJ0117,9540,CN825,304.4,9,12229,APPAREL_Women_1,12229,29,2480.3,0,9731,0,9756,3.0217347145080566,C,null,MID-SCALE,29,2024-12-01,188
IF3768,9540,CN438,645.37,10,E1170,FOOTWEAR_Men_1,E1170,101,56558.04,864,653,934,723,84.27323150634766,A,null,PREMIUM_PLUS,101,2024-12-09,5224
JQ8539,9510,CN438,386.96,10,E1170,FOOTWEAR_Men_1,E1170,101,26175.71,864,653,934,723,54.288978576660156,A,null,PREMIUM_PLUS,91,2024-12-09,5477
JR8215,9540,CN438,645.37,10,E1170,FOOTWEAR_Men_1,E1170,171,111501.06999999999,864,653,934,723,112.54153442382812,A,null,PREMIUM_PLUS,111,2024-12-16,6152
JR8309,9540,CN438,354.66,10,E1170,FOOTWEAR_Men_1,E1170,148,64045.32,864,653,934,723,138.16458129882812,A,null,PREMIUM_PLUS,119,2024-12-09,6312
JS1031,9540,CN438,386.96,10,E1170,FOOTWEAR_Men_1,E1170,101,26457.97,864,653,934,723,54.74781799316406,A,null,PREMIUM_PLUS,92,2024-12-09,10940
GK9033,9540,CN438,322.36,9,E2170,APPAREL_Men_1,E2170,198,40210.88,0,26575,0,26635,59.47808074951172,A,null,PREMIUM_PLUS,83,2024-12-09,11636
GK9032,9510,CN438,322.36,9,E2170,APPAREL_Men_1,E2170,198,40026.92,0,26575,0,26635,58.33677673339844,A,null,PREMIUM_PLUS,82,2024-12-09,3700
HZ5345,9524,CN438,903.78,9,12117,APPAREL_Men_1,12117,94,66925.92,840,26575,910,26645,63.102237701416016,A,null,PREMIUM_PLUS,94,2024-12-01,3999
GW5493,9524,CN438,322.36,11,E1270,FOOTWEAR_Women_1,E1270,102,28538.47,711,4042,781,4112,86.05964660644531,A,null,PREMIUM_PLUS,102,2024-12-01,3017
HR1931,9524,CN438,367.58,11,21274,FOOTWEAR_Women_1,21274,92,24734.8,71,4042,141,4112,53.58184814453125,A,null,PREMIUM_PLUS,92,2024-12-01,2334
JI1788,9540,CN438,419.27,11,E1270,FOOTWEAR_Women_1,E1270,121,46377.79,711,4042,781,4112,110.23113250732422,A,null,PREMIUM_PLUS,110,2024-12-16,1556
IF5006,9540,CN438,354.66,16,21535,FOOTWEAR_Kids_1,21535,97,25866.49,106,2581,176,2651,64.86641693115234,A,null,PREMIUM_PLUS,97,2024-12-01,4348
IF5986,9510,CN438,278.2,16,E1370,FOOTWEAR_Kids_1,E1370,93,18208.56,1056,2581,1126,2651,53.90268325805664,B,null,PREMIUM_PLUS,93,2024-12-01,3166
JQ3498,9540,CN438,278.2,16,21374,FOOTWEAR_Kids_1,21374,100,21961.72,123,2581,193,2651,73.8843765258789,B,null,PREMIUM_PLUS,100,2024-12-01,3312
IT4044,9510,CN438,257.76,9,E2370,APPAREL_Kids_1,E2370,76,13513.34,43260,43317,43320,43377,37.852088928222656,A,null,PREMIUM_PLUS,76,2024-12-01,1236
IN1836,9540,CN438,451.57,9,E2270,APPAREL_Women_1,E2270,90,32414.29,9984,10120,10044,10180,61.56262969970703,A,null,PREMIUM_PLUS,84,2024-12-09,9407
IS0914,9540,CN438,451.57,9,E2270,APPAREL_Women_1,E2270,84,30833.79,9984,10120,10044,10180,61.56262969970703,A,null,PREMIUM_PLUS,84,2024-12-09,6345
IV7568,9524,CN438,322.36,9,E2270,APPAREL_Women_1,E2270,84,22043.83,9984,10120,10044,10180,61.76530838012695,A,null,PREMIUM_PLUS,84,2024-12-01,840
JV9152,9510,CN438,302.98,9,E2270,APPAREL_Women_1,E2270,78,17134.2,9984,10120,10044,10180,44.104522705078125,A,null,PREMIUM_PLUS,78,2024-12-16,300
JV9149,9540,CN438,302.98,9,E2270,APPAREL_Women_1,E2270,78,17134.2,9984,10120,10044,10180,44.104522705078125,A,null,PREMIUM_PLUS,78,2024-12-16,1157
GX0783,9521,CN920,839.18,10,21173,FOOTWEAR_Men_1,21173,66,47833.26,0,119,0,154,57.00012969970703,A,null,PREMIUM,57,2024-12-01,1802
JI2548,9540,CN920,354.66,10,21174,FOOTWEAR_Men_1,21174,47,11159.83,204,119,239,154,25.93255043029785,A,null,PREMIUM,47,2024-12-16,3701
GK9033,9540,CN920,322.36,9,E2170,APPAREL_Men_1,E2170,47,10667.08,0,3872,0,3907,28.181154251098633,A,null,PREMIUM,47,2024-12-09,11636
GK9032,9540,CN920,322.36,9,E2170,APPAREL_Men_1,E2170,47,10667.08,0,3872,0,3907,28.181154251098633,A,null,PREMIUM,47,2024-12-09,11744
IV7554,9540,CN920,1097.58,9,E2170,APPAREL_Men_1,E2170,235,144000.37,0,3872,0,3907,36.3961181640625,A,null,PREMIUM,50,2024-12-16,4153
IV7563,9526,CN920,903.78,9,E2170,APPAREL_Men_1,E2170,59,43891.15,0,3872,0,3907,48.127960205078125,A,null,PREMIUM,54,2024-12-01,525
JF0963,9540,CN920,516.17,9,E2170,APPAREL_Men_1,E2170,234,72882.12,0,3872,0,3907,57.395809173583984,A,null,PREMIUM,57,2024-12-09,11015
IV7607,9540,CN920,354.66,9,E2170,APPAREL_Men_1,E2170,81,25843.28,0,3872,0,3907,72.73551940917969,A,null,PREMIUM,62,2024-12-09,10170
JL8399,9540,CN920,516.17,9,22135,APPAREL_Men_1,22135,205,59259.23,0,3872,0,3907,33.611297607421875,A,null,PREMIUM,49,2024-12-16,4360
JM9095,9540,CN920,257.76,9,E2170,APPAREL_Men_1,E2170,55,12060.55,0,3872,0,3907,46.57968521118164,A,null,PREMIUM,54,2024-12-09,8527
JM9115,9540,CN920,290.06,9,E2170,APPAREL_Men_1,E2170,70,17849.68,0,3872,0,3907,61.075809478759766,A,null,PREMIUM,58,2024-12-09,9652
JM9130,9540,CN920,968.38,9,E2170,APPAREL_Men_1,E2170,154,101714.07,0,3872,0,3907,65.07056427001953,A,null,PREMIUM,60,2024-12-16,3627
JM9131,9530,CN920,1032.98,9,E2170,APPAREL_Men_1,E2170,87,60779.39,0,3872,0,3907,38.677764892578125,A,null,PREMIUM,51,2024-12-01,263
JM9127,9540,CN920,903.78,9,E2170,APPAREL_Men_1,E2170,56,43285.37,0,3872,0,3907,47.78739929199219,A,null,PREMIUM,54,2024-12-16,3235
IF5006,9510,CN920,354.66,16,21535,FOOTWEAR_Kids_1,21535,47,8911.39,170,813,205,848,19.253164291381836,A,null,PREMIUM,47,2024-12-01,3632
JH8811,9540,CN336,306.08,10,21174,FOOTWEAR_Men_1,21174,36,7709.15,484,299,509,324,24.373445510864258,B,null,MID-SCALE,36,2024-12-16,1425
JP7706,9526,CN336,367.58,10,E1134,FOOTWEAR_Men_1,E1134,37,10164.31,40,299,65,324,27.303922653198242,A,null,MID-SCALE,37,2024-12-01,881
JP8227,9526,CN336,451.57,10,21135,FOOTWEAR_Men_1,21135,30,5782.12,0,299,0,324,5.608942985534668,A,null,MID-SCALE,30,2024-12-01,1724
JR8321,9540,CN336,367.58,10,21174,FOOTWEAR_Men_1,21174,58,14104.64,484,299,509,324,27.74323844909668,A,null,MID-SCALE,38,2024-12-09,11532
JR8322,9540,CN336,367.58,10,21174,FOOTWEAR_Men_1,21174,38,10245.05,484,299,509,324,27.74323844909668,A,null,MID-SCALE,38,2024-12-09,11432
JR8308,9540,CN336,306.08,10,E1170,FOOTWEAR_Men_1,E1170,33,5485.43,42,299,67,324,12.843083381652832,B,null,MID-SCALE,33,2024-12-16,5884
JS1031,9540,CN336,386.96,10,E1170,FOOTWEAR_Men_1,E1170,30,4792.51,42,299,67,324,4.770028114318848,A,null,MID-SCALE,30,2024-12-09,10940
GW2899,9521,CN336,250.33,16,E1370,FOOTWEAR_Kids_1,E1370,33,3186.47,34,187,59,212,8.458148002624512,B,null,MID-SCALE,33,2024-12-01,837
GV7685,9521,CN913,445.46,10,21135,FOOTWEAR_Men_1,21135,34,1646.52,1200,1166,1225,1191,0.9948471188545227,B,null,MID-SCALE,29,2024-12-01,2390
H04429,9526,CN913,451.57,10,21135,FOOTWEAR_Men_1,21135,32,-95.62,1200,1166,1225,1191,-5.372661590576172,A,null,MID-SCALE,27,2024-12-01,636
IF9097,9524,CN913,468.56,10,E1170,FOOTWEAR_Men_1,E1170,29,4192.08,0,1166,0,1191,3.447897434234619,C,null,MID-SCALE,29,2024-12-01,338
JS1031,9540,CN913,386.96,10,E1170,FOOTWEAR_Men_1,E1170,38,5784.23,0,1166,0,1191,1.8957374095916748,A,null,MID-SCALE,29,2024-12-09,10940
JR8323,9540,CN913,367.58,10,21174,FOOTWEAR_Men_1,21174,36,8731.28,772,1166,797,1191,21.506807327270508,A,null,MID-SCALE,36,2024-12-09,10187
JR8322,9540,CN913,367.58,10,21174,FOOTWEAR_Men_1,21174,36,8901.61,772,1166,797,1191,22.433568954467773,A,null,MID-SCALE,36,2024-12-09,11432
JS1123,9540,CN913,386.96,10,E1170,FOOTWEAR_Men_1,E1170,38,5781.75,0,1166,0,1191,1.882958173751831,A,null,MID-SCALE,29,2024-12-09,12840
JG3844,9540,CN913,1097.58,9,E2170,APPAREL_Men_1,E2170,32,19840.1,13596,11405,13621,11430,13.152453422546387,A,null,MID-SCALE,32,2024-12-01,3464
JN7479,9540,CN913,839.18,9,E2170,APPAREL_Men_1,E2170,32,15044.52,13596,11405,13621,11430,12.855290412902832,A,null,MID-SCALE,32,2024-12-01,4042
JN7477,9540,CN913,516.17,9,E2170,APPAREL_Men_1,E2170,34,10925.63,13596,11405,13621,11430,17.333471298217773,A,null,MID-SCALE,34,2024-12-01,3951
JV6502,9540,CN913,261.48,9,E2170,APPAREL_Men_1,E2170,31,3555.49,13596,11405,13621,11430,9.065041542053223,B,null,MID-SCALE,31,2024-12-09,7190
JF6575,9530,CN913,94.22,0,13126,HARDWARE_Men_1,13126,29,1755.14,4176,1748,4201,1773,9.256134986877441,B,null,MID-SCALE,28,2024-12-01,29
JJ0140,9540,CN913,327.85,9,12229,APPAREL_Women_1,12229,38,7056.61,0,3456,0,3481,18.047794342041016,C,null,MID-SCALE,34,2024-12-01,150
GY0019,9540,CN390,774.58,10,21135,FOOTWEAR_Men_1,21135,88,46916.29,0,823,0,893,43.139957427978516,A,null,PREMIUM_PLUS,88,2024-12-16,5601
GY0018,9540,CN390,774.58,10,21135,FOOTWEAR_Men_1,21135,88,46916.29,0,823,0,893,43.139957427978516,A,null,PREMIUM_PLUS,88,2024-12-09,5065
JP8232,9540,CN390,354.66,10,21174,FOOTWEAR_Men_1,21174,287,67874.66,1296,823,1366,893,84.75902557373047,A,null,PREMIUM_PLUS,102,2024-12-09,11945
JR6343,9530,CN390,451.57,10,21135,FOOTWEAR_Men_1,21135,184,64879.84,0,823,0,893,92.35231018066406,A,null,PREMIUM_PLUS,104,2024-12-09,3065
GK9032,9540,CN390,322.36,9,E2170,APPAREL_Men_1,E2170,81,20146.9,0,6303,0,6363,52.99626159667969,A,null,PREMIUM_PLUS,81,2024-12-09,11744
GK9033,9540,CN390,322.36,9,E2170,APPAREL_Men_1,E2170,81,20146.9,0,6303,0,6363,52.99626159667969,A,null,PREMIUM_PLUS,81,2024-12-09,11636
JM9095,9540,CN390,257.76,9,E2170,APPAREL_Men_1,E2170,143,34524.47,0,6303,0,6363,133.88075256347656,A,null,PREMIUM_PLUS,108,2024-12-09,8527
HR1931,9530,CN390,367.58,11,21274,FOOTWEAR_Women_1,21274,90,23386.09,12,643,82,713,48.2435302734375,A,null,PREMIUM_PLUS,90,2024-12-01,194
GM5559,9524,CN390,238.38,9,E2270,APPAREL_Women_1,E2270,87,17929.63,13512,17250,13572,17310,72.42900085449219,A,null,PREMIUM_PLUS,87,2024-12-01,871
IS0914,9540,CN390,451.57,9,E2270,APPAREL_Women_1,E2270,82,29039.68,13512,17250,13572,17310,55.61651611328125,A,null,PREMIUM_PLUS,82,2024-12-09,6345
IN1836,9540,CN390,451.57,9,E2270,APPAREL_Women_1,E2270,82,29039.68,13512,17250,13572,17310,55.61651611328125,A,null,PREMIUM_PLUS,82,2024-12-09,9407
GW5488,9521,CN386,322.36,10,E1170,FOOTWEAR_Men_1,E1170,101,27827.07,3132,2316,3202,2386,81.64591217041016,A,null,PREMIUM_PLUS,101,2024-12-01,6964
GW5489,9521,CN386,322.36,10,E1170,FOOTWEAR_Men_1,E1170,101,27827.07,3132,2316,3202,2386,81.64591217041016,A,null,PREMIUM_PLUS,101,2024-12-01,1890
JR2560,9526,CN386,354.66,10,E1170,FOOTWEAR_Men_1,E1170,101,18745.53,3132,2316,3202,2386,106.24229431152344,A,null,PREMIUM_PLUS,109,2024-12-01,2036
JR2560,9530,CN386,354.66,10,E1170,FOOTWEAR_Men_1,E1170,101,19068.73,3132,2316,3202,2386,106.24229431152344,A,null,PREMIUM_PLUS,109,2024-12-01,606
JQ8539,9510,CN386,386.96,10,E1170,FOOTWEAR_Men_1,E1170,101,26788.85,3132,2316,3202,2386,56.457984924316406,A,null,PREMIUM_PLUS,92,2024-12-09,5477
JQ4948,9540,CN386,612.72,10,E1170,FOOTWEAR_Men_1,E1170,101,37173.11,3132,2316,3202,2386,43.33800506591797,B,null,PREMIUM_PLUS,88,2024-12-01,1035
JR3086,9540,CN386,562.36,10,E1170,FOOTWEAR_Men_1,E1170,101,48974.95,3132,2316,3202,2386,83.1764907836914,C,null,PREMIUM_PLUS,101,2024-12-01,4035
JR5533,9540,CN386,386.96,10,E1170,FOOTWEAR_Men_1,E1170,101,33071.12,3132,2316,3202,2386,80.9278564453125,A,null,PREMIUM_PLUS,100,2024-12-16,2565
JR8309,9540,CN386,354.66,10,E1170,FOOTWEAR_Men_1,E1170,165,68773.84,3132,2316,3202,2386,110.82970428466797,A,null,PREMIUM_PLUS,110,2024-12-09,6312
JR8215,9510,CN386,645.37,10,E1170,FOOTWEAR_Men_1,E1170,155,124624.2,3132,2316,3202,2386,119.2100830078125,A,null,PREMIUM_PLUS,113,2024-12-16,4027
JS1123,9530,CN386,386.96,10,E1170,FOOTWEAR_Men_1,E1170,139,59486.97,3132,2316,3202,2386,56.457984924316406,A,null,PREMIUM_PLUS,92,2024-12-09,3690
JS1031,9510,CN386,386.96,10,E1170,FOOTWEAR_Men_1,E1170,140,59486.97,3132,2316,3202,2386,56.457984924316406,A,null,PREMIUM_PLUS,92,2024-12-09,4206
GK9032,9540,CN386,322.36,9,E2170,APPAREL_Men_1,E2170,77,17936.94,0,21508,0,21568,43.28516387939453,A,null,PREMIUM_PLUS,77,2024-12-09,11744
GK9033,9540,CN386,322.36,9,E2170,APPAREL_Men_1,E2170,77,17936.94,0,21508,0,21568,43.28516387939453,A,null,PREMIUM_PLUS,77,2024-12-09,11636
HZ2600,9524,CN386,903.78,9,12117,APPAREL_Men_1,12117,105,83350.41,3255,21508,3325,21578,90.44845581054688,A,null,PREMIUM_PLUS,103,2024-12-01,1276
HZ5345,9524,CN386,903.78,9,12117,APPAREL_Men_1,12117,106,87446.84,3255,21508,3325,21578,96.51356506347656,A,null,PREMIUM_PLUS,105,2024-12-01,3999
GW5493,9524,CN386,322.36,11,E1270,FOOTWEAR_Women_1,E1270,110,31893.26,442,650,512,720,98.87354278564453,A,null,PREMIUM_PLUS,107,2024-12-01,3017
JI1788,9540,CN386,419.27,11,E1270,FOOTWEAR_Women_1,E1270,112,41903.68,442,650,512,720,99.88874053955078,A,null,PREMIUM_PLUS,107,2024-12-16,1556
JP8414,9540,CN386,645.37,11,E1270,FOOTWEAR_Women_1,E1270,95,47593.92,442,650,512,720,63.493431091308594,A,null,PREMIUM_PLUS,95,2024-12-16,2397
ID3375,9510,CN386,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,95,24596.78,767,2309,837,2379,59.70624542236328,A,null,PREMIUM_PLUS,95,2024-12-01,3306
ID3376,9510,CN386,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,138,32221.97,767,2309,837,2379,59.70624542236328,A,null,PREMIUM_PLUS,95,2024-12-01,3590
ID3377,9510,CN386,354.66,16,E1370,FOOTWEAR_Kids_1,E1370,95,24596.78,767,2309,837,2379,59.70624542236328,A,null,PREMIUM_PLUS,95,2024-12-01,1900
IG4831,9521,CN386,222.45,16,E1370,FOOTWEAR_Kids_1,E1370,78,13193.12,767,2309,837,2379,72.63506317138672,B,null,PREMIUM_PLUS,100,2024-12-01,839
IG4831,9524,CN386,222.45,16,E1370,FOOTWEAR_Kids_1,E1370,25,4339.84,767,2309,837,2379,72.63506317138672,B,null,PREMIUM_PLUS,100,2024-12-01,315
IF5006,9510,CN386,354.66,16,21535,FOOTWEAR_Kids_1,21535,105,24909.4,806,2309,876,2379,51.46919250488281,A,null,PREMIUM_PLUS,92,2024-12-01,3632
IF5987,9510,CN386,234.04,16,E1370,FOOTWEAR_Kids_1,E1370,96,16546.67,767,2309,837,2379,61.40037155151367,C,null,PREMIUM_PLUS,96,2024-12-01,1813
JR5867,9540,CN386,225.46,16,E1570,FOOTWEAR_Kids_1,E1570,110,21193.24,281,2309,351,2379,94.04476928710938,A,null,PREMIUM_PLUS,107,2024-12-01,1288
HI1834,9510,CN386,160.86,9,E2370,APPAREL_Kids_1,E2370,34,4542.34,25560,30419,25620,30479,65.85018157958984,A,null,PREMIUM_PLUS,85,2024-12-01,979
HI1834,9540,CN386,160.86,9,E2370,APPAREL_Kids_1,E2370,52,6947.1,25560,30419,25620,30479,65.85018157958984,A,null,PREMIUM_PLUS,85,2024-12-01,149
IT1761,9510,CN386,257.5,9,E2370,APPAREL_Kids_1,E2370,90,17168.13,25560,30419,25630,30489,52.34468078613281,C,null,PREMIUM_PLUS,90,2024-12-01,1071
IT4044,9510,CN386,257.76,9,E2370,APPAREL_Kids_1,E2370,78,14500.51,25560,30419,25620,30479,43.51173782348633,A,null,PREMIUM_PLUS,78,2024-12-01,1236
IR7568,9510,CN386,205.73,9,22535,APPAREL_Kids_1,22535,78,11872.84,784,30419,844,30479,46.42156982421875,B,null,PREMIUM_PLUS,78,2024-12-01,733
IT7273,9510,CN386,205.73,9,22535,APPAREL_Kids_1,22535,77,11359.22,784,30419,844,30479,42.42840576171875,B,null,PREMIUM_PLUS,77,2024-12-01,928
IS0914,9540,CN386,451.57,9,E2270,APPAREL_Women_1,E2270,84,31294.76,24372,69577,24432,69637,63.60422897338867,A,null,PREMIUM_PLUS,84,2024-12-09,6345
IN1836,9540,CN386,451.57,9,E2270,APPAREL_Women_1,E2270,191,55453.75,24372,69577,24432,69637,63.60422897338867,A,null,PREMIUM_PLUS,84,2024-12-09,9407
IV7568,9521,CN386,322.36,9,E2270,APPAREL_Women_1,E2270,78,18155.78,24372,69577,24432,69637,43.642860412597656,A,null,PREMIUM_PLUS,78,2024-12-01,398
JV9149,9540,CN386,302.98,9,E2270,APPAREL_Women_1,E2270,78,17192.65,24372,69577,24432,69637,44.49030685424805,A,null,PREMIUM_PLUS,78,2024-12-16,1157
JV9152,9540,CN386,302.98,9,E2270,APPAREL_Women_1,E2270,78,17192.65,24372,69577,24432,69637,44.49030685424805,A,null,PREMIUM_PLUS,78,2024-12-16,1200
GV7685,9521,CN805,445.46,10,21135,FOOTWEAR_Men_1,21135,31,3953.24,204,172,229,197,3.445559501647949,B,null,MID-SCALE,29,2024-12-01,2390
GX6318,9521,CN805,516.17,10,21135,FOOTWEAR_Men_1,21135,34,2312.12,204,172,229,197,-4.245072364807129,A,null,MID-SCALE,27,2024-12-01,2001
ID6067,9530,CN805,445.46,10,21135,FOOTWEAR_Men_1,21135,43,4583.29,204,172,229,197,-1.2164491415023804,B,null,MID-SCALE,28,2024-12-01,86
